a,c,t,o,r,_,a,t,t,r,i,b,u,t,e,s,_,l,o,c,a,t,i,o,n
"Frankfurt, Germany",50.1109221,8.6821267
"Charlottetown, PE, Canada",46.23824,-63.13107040000001
S,a,n, ,D,i,e,g,o
"Saint Petersburg, Russia",59.9395237,30.3120206
"Eugene, OR, USA",44.0520691,-123.0867536
L,o,n,d,o,n
t,e,h, ,i,n,t,e,r,w,e,b,s
"Exeter, Devon, UK",50.718412,-3.533899
Z,u,r,i,c,h,",", ,S,w,i,t,z,e,r,l,a,n,d
"Boston, MA, USA",42.3584308,-71.0597732
The Netherlands,52.132633,5.291265999999999
c,y,b,e,r,s,p,a,c,e
"Winnipeg, MB, Canada",49.8997541,-97.1374937
V,i,e,n,n,a
"Seattle, WA, USA",47.6062095,-122.3320708
"Pittsburgh, PA, USA",40.44062479999999,-79.9958864
Germany,51.165691,10.451526
B,r,i,s,b,a,n,e,",", ,A,u,s,t,r,a,l,i,a
"Athens, Greece",37.9837155,23.7293097
S,u,n,n,y,v,a,l,e
"Brighton, The City of Brighton and Hove, UK",50.82253000000001,-0.137163
L,o,n,d,o,n
"San Francisco, CA, USA",37.7749295,-122.4194155
B,e,r,l,i,n
S,Ã,£,o, ,P,a,u,l,o
"Cleveland, OH, USA",41.4994954,-81.6954088
C,a,p,e, ,T,o,w,n
"Istanbul, Turkey",41.00527,28.97696
"Huntsville, AL, USA",34.7303688,-86.5861037
"Biarritz, France",43.4831519,-1.558626
A,d,e,l,a,i,d,e,",", ,A,u,s,t,r,a,l,i,a
"Saint Petersburg, Russia",59.9395237,30.3120206
"Boston, MA, USA",42.3584308,-71.0597732
"Rockwood, TN, USA",35.8656284,-84.68494
S,t,o,c,k,h,o,l,m,",", ,S,w,e,d,e,n
"Maryland, USA",39.0457549,-76.64127119999999
"Poznan, Poland",52.406374,16.9251681
"San Francisco, CA, USA",37.7749295,-122.4194155
S,y,d,n,e,y, ,A,u,s,t,r,a,l,i,a
"California, USA",36.778261,-119.4179324
"Darmstadt, Germany",49.8776483,8.6517617
United States,37.09024,-95.712891
"Ann Arbor, MI, USA",42.2808256,-83.7430378
E,u,r,o,p,e
R,u,s,s,i,a,",", ,M,o,s,c,o,w
Germany,51.165691,10.451526

"Lyon, France",45.764043,4.835659
N,e,w, ,Y,o,r,k,",", ,N,e,w, ,Y,o,r,k
"Halifax, NS, Canada",44.6488625,-63.5753196
Lithuania,55.169438,23.881275
"Turcey, France",47.408867,4.717312
"Zagreb, Croatia",45.8130293,15.9778949
"Paris, France",48.856614,2.3522219
P,a,r,i,s,",", ,F,r,a,n,c,e
Z,u,r,i,c,h,",", ,S,w,i,t,z,e,r,l,a,n,d
"Berlin, Germany",52.519171,13.4060912
"Cambridge, MA, USA",42.3736158,-71.10973349999999
"Ann Arbor, MI, USA",42.2808256,-83.7430378
"San Francisco, CA, USA",37.7749295,-122.4194155
"Washington, DC, USA",38.8951118,-77.0363658
"Vancouver, BC, Canada",49.261226,-123.1139268
"Vancouver, BC, Canada",49.261226,-123.1139268
F,r,e,m,o,n,t,",", ,C,a,l,i,f,o,r,n,i,a
Italy,41.87194,12.56738
"San Francisco, CA, USA",37.7749295,-122.4194155
"Bucharest, Romania",44.4325,26.1038889
S,u,n,n,y,v,a,l,e
Dubai - United Arab Emirates,25.271139,55.307485
"Mountain View, CA, USA",37.3860517,-122.0838511
"San Antonio, TX, USA",29.4241219,-98.49362819999999
"Santa Barbara, CA, USA",34.4208305,-119.6981901
M,e,l,b,o,u,r,n,e,",", ,V,i,c
"Palo Alto, CA, USA",37.4418834,-122.1430195
L,o,n,d,o,n
"Menlo Park, CA, USA",37.4538274,-122.1821871
"New York, NY, USA",40.7143528,-74.00597309999999
"Houston, TX, USA",29.7601927,-95.36938959999999
"Tokyo, Japan",35.6894875,139.6917064
"State College, PA, USA",40.7933949,-77.8600012
"New Jersey, USA",40.0583238,-74.4056612
S,a,n, ,A,n,t,o,n,i,o
"Poznan, Poland",52.406374,16.9251681
"Boston, MA, USA",42.3584308,-71.0597732
"Geneva, Switzerland",46.1983922,6.142296099999999
"Porto, Portugal",41.1566892,-8.6239254
Switzerland,46.818188,8.227511999999999
"Beijing, China",39.90403,116.407526
"Stockholm, Sweden",59.32893000000001,18.06491
France,46.227638,2.213749
F,r,e,d,e,r,i,c,k,s,b,u,r,g, ,V,A
"Cologne, Germany",50.937531,6.9602786
"Metz, France",49.119666,6.176905
United Kingdom,55.378051,-3.435973
Argentina,-38.416097,-63.61667199999999
"Chicago, IL, USA",41.8781136,-87.6297982
"Grenoble, France",45.188529,5.724524
United Kingdom,55.378051,-3.435973
"Mifflinburg, PA 17844, USA",40.917582,-77.0477501
"Ljubljana, Slovenia",46.05645089999999,14.5080702

"Washington, DC, USA",38.8951118,-77.0363658
"Austin, TX, USA",30.267153,-97.7430608
C,a,p,e, ,T,o,w,n,",", ,S,o,u,t,h, ,A,f,r,i,c,a
"College Station, TX, USA",30.627977,-96.3344068
V,i,Å,¡,n,j,a,n,",", ,I,s,t,r,a,",", ,C,r,o,a,t,i,a
"Toronto, ON, Canada",43.653226,-79.3831843
"Chicago, IL, USA",41.8781136,-87.6297982
"Toronto, ON, Canada",43.653226,-79.3831843
Italy,41.87194,12.56738
"Bethesda, MD, USA",38.984652,-77.0947092
"Kampala, Uganda",0.3136111,32.5811111
"New York, NY, USA",40.7143528,-74.00597309999999
"Berlin, Germany",52.519171,13.4060912
"Bucharest, Romania",44.4325,26.1038889
B,e,r,l,i,n
"San Francisco, CA, USA",37.7749295,-122.4194155
W,e,l,l,i,n,g,t,o,n,",", ,N,e,w, ,Z,e,a,l,a,n,d
"San Antonio, TX, USA",29.4241219,-98.49362819999999
"Madison, WI, USA",43.0730517,-89.4012302
"Toulouse, France",43.604652,1.444209
"Jena, Germany",50.927054,11.5892372
China,35.86166,104.195397
"California, USA",36.778261,-119.4179324
"Seattle, WA, USA",47.6062095,-122.3320708
"Pittsburgh, PA, USA",40.44062479999999,-79.9958864
"Seattle, WA, USA",47.6062095,-122.3320708
C,a,m,b,r,i,d,g,e,",", ,U,K
"San Jose, CA, USA",37.3393857,-121.8949555
B,r,u,s,s,e,l,s
S,Ã,£,o, ,P,a,u,l,o,",", ,B,r,a,s,i,l
"Gent, Belgium",51.053468,3.73038
"Helsinki, Finland",60.17332440000001,24.9410248
"Akihabara, Taito, Tokyo, Japan",35.7020691,139.7753269
"Oslo, Norway",59.9138688,10.7522454
"Trelew, Chubut Province, Argentina",-43.2491302,-65.3074036
"Berkeley, CA, USA",37.8715926,-122.272747
"Cambridge, MA, USA",42.3736158,-71.10973349999999
"London, UK",51.51121389999999,-0.1198244
"San Francisco, CA, USA",37.7749295,-122.4194155
"Oxford, UK",51.7520209,-1.2577263
"Chicago, IL, USA",41.8781136,-87.6297982
"Boston, MA, USA",42.3584308,-71.0597732
Japan,36.204824,138.252924
"Livonia, MI, USA",42.36837,-83.35270969999999
"Rochester, NY, USA",43.16103,-77.6109219
China,35.86166,104.195397
"Scotland, UK",56.49067119999999,-4.2026458

"Portland, OR, USA",45.5234515,-122.6762071
M,a,d,r,i,d, ,(,S,p,a,i,n,)
"Vancouver, BC, Canada",49.261226,-123.1139268
"Sonoma, CA, USA",38.5779555,-122.9888319
"Grenoble, France",45.188529,5.724524
"New York, NY, USA",40.7143528,-74.00597309999999
"Woods Hole, Falmouth, MA, USA",41.5264977,-70.6730857
"Geneva, Switzerland",46.1983922,6.142296099999999
"Richmond, VA, USA",37.5407246,-77.4360481
"Kampala, Uganda",0.3136111,32.5811111
"New York, NY, USA",40.7143528,-74.00597309999999
"Bozeman, MT, USA",45.6834599,-111.050499
"Lausanne, Switzerland",46.5199617,6.633597099999999
"Michigan, USA",44.3148443,-85.60236429999999
Belgium,50.503887,4.469936
"Krakow, Poland",50.06465009999999,19.9449799
"Tulsa, OK, USA",36.1539816,-95.99277500000001
S,t,o,c,k,h,o,l,m,",", ,S,w,e,d,e,n
"Wainiha, Kapaa, HI 96746, USA",22.2161111,-159.5433333
"California, USA",36.778261,-119.4179324
"China, City of Westminster, London, UK",51.5148945,-0.1476532
"Oslo, Norway",59.9138688,10.7522454
"San Antonio, TX, USA",29.4241219,-98.49362819999999
Finland,61.92410999999999,25.748151
Portugal,39.39987199999999,-8.224454
D,u,n,e,d,i,n
"Nantes, France",47.218371,-1.553621
R,o,m,e
W,a,s,h,i,n,g,t,o,n,",", ,D,C
W,a,s,h,i,n,g,t,o,n,",", ,D,C
B,r,i,s,b,a,n,e,",", ,A,u,s,t,r,a,l,i,a
L,a,w,r,e,n,c,e,",", ,K,S
#,d,e,m,p,l,t,r, ,o,n, ,i,r,c,.,e,s,p,e,r,.,n,e,t
T,Ã,¼,r,k,i,y,e
Z,u,r,i,c,h,",", ,S,w,i,t,z,e,r,l,a,n,d
U,r,u,g,u,a,y
S,a,n, ,A,n,t,o,n,i,o,",", ,T,X
C,a,m,b,r,i,d,g,e,",", ,M,A,",", ,U,S,A
R,o,c,k,v,i,l,l,e,",", ,M,D
W,i,r,r,a,l,",", ,U,K

C,o,m,m,e,r,c,e,",", ,M,I
S,a,n, ,F,r,a,n,c,i,s,c,o,",", ,C,A
L,o,n,d,o,n,",", ,U,K
K,e,n,t,",", ,U,K
U,K
S,t,o,c,k,h,o,l,m
M,e,l,b,o,u,r,n,e,",", ,A,u,s,t,r,a,l,i,a
T,o,r,o,n,t,o,",", ,O,n,t,a,r,i,o,",", ,C,a,n,a,d,a
S,a,n, ,F,r,a,n,c,i,s,c,o,",", ,C,A
L,i,l,l,e,",", ,F,r,a,n,c,e
U,K
S,a,n, ,F,r,a,n,c,i,s,c,o, ,B,a,y, ,A,r,e,a
C,o,r,v,a,l,l,i,s,",", ,O,R
K,a,m,p,a,l,a, ,U,g,a,n,d,a
S,a,n,t,a, ,B,a,r,b,a,r,a,",", ,C,A
R,a,l,e,i,g,h,",", ,N,C
B,o,l,o,g,n,a,",", ,i,t,a,l,y
W,a,s,h,i,n,g,t,o,n,",", ,D,C
P,r,a,g,u,e,",", ,C,z,e,c,h, ,R,e,p,u,b,l,i,c
B,r,a,z,i,l
T,o,r,o,n,t,o,",", ,O,n,t,a,r,i,o
D,e,n,i,g,m,a
C,h,a,p,e,l, ,H,i,l,l,",", ,N,C

N,e,w, ,Z,e,a,l,a,n,d

H,a,c,k,i,n,g, ,F,r,o,m, ,T,h,e, ,M,o,o,n

P,u,e,r,t,o, ,R,i,c,o
A,t,l,a,n,t,a,",", ,G,A
I,t,a,l,y
C,h,i,c,a,g,o,",", ,I,L
I,t,h,a,c,a,",", ,N,Y
T,r,o,n,d,h,e,i,m
B,a,n,d,u,n,g,",", ,I,n,d,o,n,e,s,i,a
M,e,n,l,o, ,P,a,r,k,",", ,C,A
A,m,s,t,e,r,d,a,m
Ä,°,z,m,i,t
E,s,p,o,o,",", ,F,i,n,l,a,n,d
B,r,i,g,h,t,o,n,",", ,U,K
N,e,w, ,Y,o,r,k,",", ,N,Y
O,x,f,o,r,d,",", ,U,K
E,u,r,o,p,e
L,j,u,b,l,j,a,n,a,",", ,S,l,o,v,e,n,i,a
V,i,d,y,a,v,i,h,a,r, ,(,W,),",", ,M,u,m,b,a,i
P,r,o,v,i,d,e,n,c,e,",", ,R,I
K,a,m,p,a,l,a,",", ,U,g,a,n,d,a
3,4, ,S,",", ,1,3,8, ,E
B,o,s,t,o,n
B,e,l,g,i,u,m
C,o,l,o,g,n,e,",", ,G,e,r,m,a,n,y
R,a,l,e,i,g,h,",", ,N,C
S,e,v,i,l,l,e,",", ,S,p,a,i,n
N,e,w, ,Y,o,r,k
I,s,t,a,n,b,u,l
D,e,v,o,n
E,x,e,t,e,r,",", ,U,K
N,e,u,c,h,a,t,e,l
B,e,l,g,i,u,m
P,a,r,i,s,",", ,F,r,a,n,c,e
E,u,r,o,p,e,a,n, ,U,n,i,o,n
V,i,e,n,n,a,",", ,A,u,s,t,r,i,a
M,o,s,c,o,w
L,a,f,a,y,e,t,t,e,",", ,C,A
Z,Ã,¼,r,i,c,h,",", ,S,w,i,t,z,e,r,l,a,n,d
U,S,A
S,o,u,t,h, ,K,i,n,g,s,t,o,w,n,",", ,R,I
R,i,o, ,d,e, ,J,a,n,e,i,r,o,",", ,B,r,a,z,i,l
G,e,r,m,a,n,y
A,t,l,a,n,t,a,",", ,G,A
D,n,i,p,r,o,p,e,t,r,o,v,s,',k,",", ,U,k,r,a,i,n,e
Y,o,k,o,h,a,m,a, ,c,i,t,y
S,t,u,t,t,g,a,r,t,",", ,G,e,r,m,a,n,y
L,o,n,d,o,n,",", ,U,n,i,t,e,d, ,K,i,n,g,d,o,m
T,r,o,y,",", ,N,Y
R,a,l,e,i,g,h,",", ,N,C
R,n,D
P,u,r,d,u,e, ,U,n,i,v,e,r,s,i,t,y
T,o,r,o,n,t,o,",", ,O,n,t,a,r,i,o
m,a,n,g,a,l,o,r,e,/,b,a,n,g,a,l,o,r,e
P,r,e,t,o,r,i,a,",", ,S,o,u,t,h, ,A,f,r,i,c,a
P,i,s,a,",", ,I,t,a,l,y
W,r,o,c,Å,‚,a,w,/,P,o,l,a,n,d
S,a,n, ,F,r,a,n,c,i,s,c,o,",", ,C,A
S,a,n, ,F,r,a,n,c,i,s,c,o
H,o,u,s,t,o,n,",", ,T,x
I,s,t,a,n,b,u,l
P,a,r,i,s,",", ,F,r,a,n,c,e
A,l,g,i,e,r,s,",", ,A,l,g,e,r,i,a
V,a,r,a,n,a,s,i
F,r,a,n,c,e
E,a,r,t,h
M,a,d,r,i,d,",", ,S,p,a,i,n
W,u,x,i,",", ,J,i,a,n,g,s,u,",", ,C,h,i,n,a
N,e,u,c,h,a,t,e,l
C,a,r,r,b,o,r,o,",", ,N,C
B,a,r,c,e,l,o,n,a,",", ,C,a,t,a,l,u,n,y,a
Z,u,r,i,c,h,",", ,S,w,i,t,z,e,r,l,a,n,d
B,i,r,m,i,n,g,h,a,m,",", ,A,L
R,a,l,e,i,g,h,",", ,N,C
T,o,r,o,n,t,o,",", ,O,n,t,a,r,i,o,",", ,C,a,n,a,d,a
C,E,R,N
T,y,l,e,r,",", ,T,X
S,a,n, ,A,n,t,o,n,i,o,",", ,T,X
C,o,n,i,f,e,r
B,e,r,k,e,l,e,y,",", ,C,A
E,a,r,t,h
B,r,a,t,i,s,l,a,v,a,",", ,S,l,o,v,a,k,i,a
C,a,m,b,r,i,d,g,e,",", ,U,K
S,a,c,r,a,m,e,n,t,o,",", ,C,A
R,i,c,h,l,a,n,d,",", ,W,A
L,o,n,d,o,n, ,U,K
A,m,s,t,e,r,d,a,m
v,i,e,n,n,a,",", ,a,u,s,t,r,i,a
A,l,b,a,n,y,",", ,N,Y, ,/, ,B,o,s,t,o,n,",", ,M,A
L,a,u,s,a,n,n,e,",", ,C,H

S,w,e,d,e,n
C,o,r,v,a,l,l,i,s,",", ,O,R
F,i,n,l,a,n,d
G,e,r,m,a,n,y
J,a,c,k,s,o,n,v,i,l,l,e,",", ,F,L
A,u,s,t,i,n
B,a,y, ,A,r,e,a,",", ,C,A
M,a,t,e,r,a, ,(,M,T,),",", ,I,t,a,l,y
S,a,n, ,F,r,a,n,c,i,s,c,o
S,t,e,l,l,e,n,b,o,s,c,h
B,a,t,a,v,i,a,",", ,I,L
j,a,m,e,s,p,i,c,.,i,n,f,o
O,x,f,o,r,d,",", ,U,K
S,a,n, ,F,r,a,n,c,i,s,c,o,",", ,C,A
L,o,n,d,o,n,",", ,U,n,i,t,e,d, ,K,i,n,g,d,o,m
S,a,n, ,A,n,t,o,n,i,o,",", ,T,X
E,s,p,a,Ã,±,a, ,(,S,p,a,i,n,)
U,n,i,v,e,r,s,i,t,y, ,o,f, ,C,a,l,i,f,o,r,n,i,a,",", ,R,i,v,e,r,s,i,d,e
H,a,m,b,u,r,g,",", ,G,e,r,m,a,n,y
M,e,l,b,o,u,r,n,e,",", ,A,u,s,t,r,a,l,i,a
R,a,l,e,i,g,h,",", ,N,C
S,t,o,c,k,h,o,l,m,",", ,S,w,e,d,e,n
B,e,l,g,i,u,m
P,h,i,l,a,d,e,l,p,h,i,a,",", ,P,A
S,t,o,c,k,h,o,l,m
L,a, ,P,a,l,o,m,a,",", ,R,o,c,h,a,",", ,U,r,u,g,u,a,y
E,u,r,o,p,e
T,h,e, ,I,n,t,e,r,n,e,t
C,a,n,a,d,a
A,t,l,a,n,t,a,",", ,G,A
M,o,u,n,t,a,i,n, ,V,i,e,w
L,o,n,d,o,n
A,u,s,t,i,n,",", ,T,X
S,p,a,i,n
M,i,n,s,k, ,B,e,l,a,r,u,s
B,u,e,n,o,s, ,A,i,r,e,s,",", ,A,r,g,e,n,t,i,n,a,.
B,e,i,j,i,n,g,",", ,C,h,i,n,a
F,e,r,r,a,r,a
L,o,n,d,o,n
C,r,e,i,l,",", ,F,r,a,n,c,e
P,o,r,t,l,a,n,d,",", ,O,R
L,o,n,d,o,n
P,a,r,i,s,",", ,F,r,a,n,c,e
A,l,b,a,c,e,t,e,",", ,S,p,a,i,n
T,o,r,o,n,t,o
U,n,i,t,e,d, ,S,t,a,t,e,s
S,o,u,t,h, ,K,i,n,g,s,t,o,w,n,",", ,R,I
C,a,c,h,o,e,i,r,a, ,P,a,u,l,i,s,t,a,",", ,S,P,",", ,B,r,a,z,i,l
N,e,w, ,P,a,l,t,z,",", ,N,Y
B,e,r,k,e,l,e,y,",", ,C,A
L,a,u,s,a,n,n,e
S,w,i,t,z,e,r,l,a,n,d
L,i,b,e,r,t,a,t,i,a
L,e,a,g,u,e, ,C,i,t,y,",", ,T,e,x,a,s
M,i,l,a,n,",", ,I,t,a,l,y
R,a,l,e,i,g,h,",", ,N,C
C,z,e,c,h, ,R,e,p,u,b,l,i,c
~
A,u,r,o,r,a,",", ,C,O
S,e,a,t,t,l,e,",", ,W,A
S,i,o,u,x, ,F,a,l,l,s,",", ,S,D,",", ,U,S,A
P,a,r,i,s
S,e,o,u,l,",", ,S,o,u,t,h, ,K,o,r,e,a
R,u,s,s,i,a
C,h,a,r,l,o,t,t,e,s,v,i,l,l,e,",", ,V,A
A,t,l,a,n,t,a,",", ,G,A
Y,e,k,a,t,e,r,i,n,b,u,r,g,",", ,R,U
S,w,i,t,z,e,r,l,a,n,d
A,u,s,t,i,n,",", ,T,e,x,a,s
G,r,a,z,",", ,A,u,s,t,r,i,a
C,z,e,c,h, ,R,e,p,u,b,l,i,c
C,h,i,l,e
M,e,n,l,o, ,P,a,r,k,",", ,C,A
J,a,p,a,n
G,e,r,m,a,n,y
A,m,s,t,e,r,d,a,m
S,t,o,c,k,h,o,l,m,",", ,S,w,e,d,e,n
B,r,o,o,k,l,y,n
E,n,g,l,a,n,d
M,a,n,g,u,a,",", ,N,i,c,a,r,a,g,u,a
G,u,a,n,g,z,h,o,u,",", ,C,h,i,n,a
C,a,m,b,r,i,d,g,e,",", ,E,n,g,l,a,n,d
B,e,i,j,i,n,g,",", ,C,h,i,n,a
L,o,n,d,o,n
T,u,r,c,e,y,",", ,B,u,r,g,u,n,d,y,",", ,F,r,a,n,c,e
D,u,n,e,d,i,n,",", ,N,e,w, ,Z,e,a,l,a,n,d
P,h,i,l,a,d,e,l,p,h,i,a,",", ,P,A
R,a,l,e,i,g,h,",", ,N,C,., ,U,S,A
L,a, ,P,l,a,t,a
G,o,t,h,e,n,b,u,r,g,",", ,S,w,e,d,e,n
G,e,r,m,a,n,y
L,o,n,d,o,n, ,U,K
D,e,n,v,e,r,",", ,C,O
A,t,l,a,n,t,a,",", ,U,S
A,t,l,a,n,t,a,",", ,G,A
M,i,c,h,i,g,a,n
P,o,l,a,n,d
P,a,r,i,s,",", ,F,r,a,n,c,e
L,o,n,d,o,n,",", ,U,K
N,a,i,r,o,b,i,",", ,K,e,n,y,a
R,u,s,s,i,a,",", ,O,m,s,k
T,o,r,o,n,t,o
N,i,z,h,n,i,y, ,N,o,v,g,o,r,o,d,",", ,R,u,s,s,i,a
B,r,n,o,",", ,C,z,e,c,h, ,R,e,p,u,b,l,i,c
A,u,s,t,r,i,a
S,a,n, ,F,r,a,n,c,i,s,c,o,",", ,C,A
C,a,l,i,f,o,r,n,i,a
R,o,t,t,e,r,d,a,m
B,e,r,k,e,l,e,y,",", ,C,A
L,u,c,e,r,n,e
M,o,u,n,t,a,i,n, ,V,i,e,w,",", ,C,A
G,r,e,e,c,e
T,r,i,a,n,g,l,e, ,L,a,n,d
N,e,w, ,Y,o,r,k
C,a,m,b,r,i,d,g,e,",", ,M,A
R,u,s,s,i,a
B,e,r,l,i,n,",", ,G,e,r,m,a,n,y
A,d,e,l,a,i,d,e,",", ,A,u,s,t,r,a,l,i,a
P,l,a,i,n, ,D,e,a,l,i,n,g,",", ,L,o,u,i,s,i,a,n,a
L,o,n,d,o,n,., ,C,l,o,s,e, ,e,n,o,u,g,h,.
B,e,i,j,i,n,g,",", ,C,h,i,n,a
N,e,w, ,Y,o,r,k,",", ,N,Y
E,a,r,t,h
"Utrecht, The Netherlands",52.09179,5.114569899999999
G,e,r,m,a,n,y
B,e,r,k,e,l,e,y,",", ,C,A
F,r,a,n,c,e
x,i,d,i,a,n
R,I,",", ,U,S,A
I,n,t,e,r,n,e,t
L,o,s, ,A,n,g,e,l,e,s,",", ,C,A
N,e,w,c,a,s,t,l,e, ,u,p,o,n, ,T,y,n,e,",", ,U,K
P,a,v,i,a
U,K
N,e,w, ,Y,o,r,k,",", ,N,Y
G,e,r,m,a,n,y
P,a,r,i,s
S,a,n, ,D,i,e,g,o
B,a,n,g,a,l,o,r,e
P,a,v,i,a,",", ,I,t,a,l,y

G,e,r,m,a,n,y
B,o,s,t,o,n,",", ,M,A
B,r,a,z,i,l,",", ,S,P
S,t,o,c,k,h,o,l,m,",", ,S,w,e,d,e,n
B,l,u,f,f,t,o,n,",", ,O,h,i,o
F,i,n,l,a,n,d
E,i,n,d,h,o,v,e,n,",", ,T,h,e, ,N,e,t,h,e,r,l,a,n,d,s
T,o,k,y,o
g,e,r,m,a,n,y
S,a,n, ,A,n,t,o,n,i,o,",", ,T,X
B,e,i,J,i,n,g
P,o,l,a,n,d,/,W,r,o,c,Å,‚,a,w
B,e,r,l,i,n
I,n,d,i,a,n,a
L,o,n,d,o,n
G,e,r,m,a,n,y
T,u,r,i,n,",", ,I,t,a,l,y
Ğ,œ,Ğ,¾,Ñ,,Ğ,º,Ğ,²,Ğ,°
V,i,e,n,n,a,",", ,A,u,s,t,r,i,a
T,h,e, ,N,e,t,h,e,r,l,a,n,d,s
L,o,s, ,A,n,g,e,l,e,s,",", ,C,A
B,e,r,k,e,l,e,y,",", ,C,A
G,e,r,m,a,n,y
S,a,l,t, ,L,a,k,e, ,C,i,t,y,",", ,U,t,a,h
S,a,n, ,F,r,a,n,c,i,s,c,o,",", ,C,A
R,o,m,a,n,i,a
O,n, ,t,h,e, ,I,n,t,r,a,w,e,b,.
M,o,n,t,e,v,i,d,e,o,",", ,U,r,u,g,u,a,y
B,o,s,t,o,n,",", ,M,A
B,a,n,d,u,n,g,",", ,I,n,d,o,n,e,s,i,a
A,u,s,t,r,a,l,i,a
B,e,r,l,i,n
T,h,e, ,N,e,t,h,e,r,l,a,n,d,s
S,a,n, ,F,r,a,n,c,i,s,c,o
G,e,r,m,a,n,y
S,w,e,d,e,n
C,u,p,e,r,t,i,n,o,",", ,C,A
L,e,e,d,s,",", ,U,n,i,t,e,d, ,K,i,n,g,d,o,m
B,e,r,k,e,l,e,y,",", ,C,A
S,a,n,t,a, ,M,o,n,i,c,a,",", ,C,A
L,o,s, ,A,n,g,e,l,e,s
F,r,a,n,c,e
A,u,v,e,r,g,n,e
B,r,n,o,",", ,C,z,e,c,h, ,R,e,p,u,b,l,i,c
M,e,l,b,o,u,r,n,e,",", ,A,u,s,t,r,a,l,i,a
I,t,a,l,y
L,o,s, ,A,n,g,e,l,e,s

S,a,n,t,a, ,B,a,r,b,a,r,a,",", ,C,A
S,a,n,t,a, ,B,a,r,b,a,r,a
L,i,m,a,",", ,P,e,r,Ã,º
S,a,n, ,F,r,a,n,c,i,s,c,o
B,r,a,z,i,l, ,-, ,S,a,o, ,P,a,u,l,o, ,/, ,S,P
L,o,s, ,A,n,g,e,l,e,s,",", ,C,A
R,a,l,e,i,g,h,",", ,N,C
S,o,m,e,w,h,e,r,e, ,f,a,r, ,b,e,y,o,n,d,.,.,.
S,a,n, ,F,r,a,n,c,i,s,c,o,",", ,C,A
M,a,n,h,a,t,t,a,n
G,r,o,n,i,n,g,e,n,",", ,N,e,t,h,e,r,l,a,n,d,s
N,e,t,h,e,r,l,a,n,d,s
F,r,a,n,c,e
N,i,n,g,b,o,",", ,C,h,i,n,a
L,o,n,d,o,n
L,i,Ã,¨,g,e
I,r,e,l,a,n,d
E,a,r,t,h
A,u,s,t,i,n,",", ,T,X
A,u,s,t,i,n
F,l,a,g,s,t,a,f,f,",", ,A,r,i,z,o,n,a,",", ,U,S,A
S,a,l,t,a
I,n,d,i,a
N,e,w, ,Z,e,a,l,a,n,d

L,o,g,a,n,",", ,U,T
T,h,e, ,N,e,t,h,e,r,l,a,n,d,s
S,r,i, ,L,a,n,k,a
U,k,r,a,i,n,e,",", ,Z,a,p,o,r,o,z,h,y,e
P,a,r,i,s
G,e,r,m,a,n,y
L,a,f,a,y,e,t,t,e,",", ,C,A
